ISSUER_ID,ISSUER_NAME,LOCATION_NAME,LOCATION_ADDRESS,LATITUDE,LONGITUDE,COUNTRY,COUNTRY_ISO3,POSTCODE,STATE,CITY,SOURCE_URL,SOURCE_TYPE,ACTIVITY_AT_SOURCE,coord_source,LOCATION_NAME_NATIVE,LOCATION_ADDRESS_NATIVE
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Zhonggeng Roaming City Store),"About 200 meters west of the intersection of Minhong Road, Minhang District, Shanghai, Zhonggeng Roaming City",31.131365821487,121.397678376236,China,CHN,,,Shanghai,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（中庚漫游城店）,上海市闵行区闵虹路交叉路口往西约200米，中庚漫游城
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Jinqiao Taimao Commercial Plaza Store),"Room 504, 5th Floor, No. 1882 Jingao Road, Pudong New District, Shanghai",31.266974143902,121.60829020588,China,CHN,,,Shanghai,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（金桥太茂商业广场店）,上海市浦东新区金高路1882号5层504室
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Lingang Baolong Plaza Store),"3rd Floor, Lingang Baolong Plaza, No. 128, Lane 3155, Hongyin Road, Pudong New District, Shanghai",30.899725787266,121.809165948552,China,CHN,,,Shanghai,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（临港宝龙广场店）,上海市浦东新区鸿音路3155弄128号临港宝龙广场3层
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Dahuaguang Qicheng Store),"5th Floor, Dahuaguang Qicheng, No. 455 Yishan Road, Xuhui District, Shanghai",31.183746148065,121.428442504972,China,CHN,,,Shanghai,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（大华光启城店）,上海市徐汇区宜山路455号大华光启城5楼
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Changfeng Joy City Store),"No. 135, Lane 168, Daduhe Road, Putuo District, Shanghai",31.222837272591,121.394821129418,China,CHN,,,Shanghai,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（长风大悦城店）,上海市普陀区大渡河路168弄135号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Lethai Store),"Northeast corner of the 4th floor of Lethai Shopping Center, No. 39 Zhongshan East Road, Chang'an District, Shijiazhuang, Hebei Province",38.045919664632,114.506624281773,China,CHN,,,Shijiazhuang City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（勒泰店）,河北省石家庄市长安区中山东路39号勒泰购物中心4层东北角
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Gangyue Plaza Store),"4th Floor, Dongsheng Plaza, southeast corner of the intersection of Zhongshan East Road and Zhaiying North Street, Chang'an District, Shijiazhuang, Hebei Province",38.043009022115,114.554919989978,China,CHN,,,Shijiazhuang City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（港悦广场店）,河北省石家庄市长安区中山东路与翟营北大街交叉口东南角东胜广场4层
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Wanda Plaza Store),"Fifth Floor, Wanda Plaza, No. 136 Jianhua South Street, Yuhua District, Shijiazhuang City, Hebei Province",38.023990794324,114.544959867156,China,CHN,,,Shijiazhuang City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（万达广场店）,河北省石家庄市裕华区建华南大街136号万达广场五楼
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Beichen Plaza Store),"Haidilao, fourth floor, Beichen Plaza, northwest corner of the intersection of Shengli North Street and Shifang Road, Chang'an District, Shijiazhuang, Hebei Province",38.07703857599,114.512311509912,China,CHN,,,Shijiazhuang City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（北辰广场店）,河北省石家庄市长安区胜利北大街和石纺路交叉口西北角北辰广场四楼海底捞
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Tianshan Sea World Store),"Fifth Floor, Tianshan Sea World, No. 116, Tianshan Street, High-tech Zone, Shijiazhuang City, Hebei Province",38.038027907842,114.607772751005,China,CHN,,,Shijiazhuang City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（天山海世界店）,河北省石家庄市高新区天山大街116号天山海世界五层
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Ximeihua Street Store),"Haidilao, 4th Floor, Ximeihua Street Life Factory, No. 8 Huifeng Road, Qiaoxi District, Shijiazhuang City, Hebei Province",37.994127976455,114.460620966417,China,CHN,,,Shijiazhuang City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（西美花街店）,河北省石家庄市桥西区汇丰路8号西美花街生活工厂4层海底捞
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Tianhe Fangyuanhui Store),"No. 0F5S014, 5th Floor, Tianhe Fangyuanhui Shopping Center, No. 6 Jingyue Street, Xinhua District, Shijiazhuang City, Hebei Province",38.086775141146,114.442931557669,China,CHN,,,Shijiazhuang City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（天河方圆荟店）,河北省石家庄市新华区景悦街6号天河方圆荟购物中心5楼0F5S014号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Happy Hui Night Supper Theme Store),"Haidilao, 6th Floor, Huanhui Hui, Yuhua District, Shijiazhuang City, Hebei Province",37.996377588255,114.534985274837,China,CHN,,,Shijiazhuang City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（欢乐汇夜宵主题店）,河北省石家庄市裕华区欢乐汇六楼海底捞
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Xinji Wanda Store),"Building No. 1, Tianrun Plaza, on the west side of Education Road and north of Yongan Street, North District, Xinji City, Hebei Province (Wanda Plaza 2F-No. 2)",37.948592758394,115.230332079868,China,CHN,,,Shijiazhuang City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（辛集万达店）,河北省辛集市北区教育路西侧、永安街北侧天润广场1号建筑物（万达广场2F-次主2号）
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Camping Hot Pot (Qiqi Valley Store),"A-3F-03/04, Qiqi Valley Project, No. 235, Emei Street, High-tech Zone, Shijiazhuang City, Hebei Province",38.025413885006,114.625432154678,China,CHN,,,Shijiazhuang City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞露营火锅（栖栖谷店）,河北省石家庄市高新区峨眉街235号交投时代栖栖谷项目A-3F-03/04
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Mixc Night Supper Theme Store),"Shops K525 and K528 on the L5th floor of China Resources Mixc, No. 108 Zhongshan West Road, Qiaoxi District, Shijiazhuang City, Hebei Province",38.041786812706,114.478666074497,China,CHN,,,Shijiazhuang City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（万象城夜宵主题店）,河北省石家庄市桥西区中山西路108号华润万象城L5层K525、K528商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Camping Hot Pot (Sasseur Outlet),"Haidilao, 4th Floor, Sasseur (Shijiazhuang) Outlet, No. 397 Hebei Avenue, Zhengding New District, Zhengding County, Hebei Province",38.118349854325,114.64892190885,China,CHN,,,Shijiazhuang City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞露营火锅（砂之船奥莱店）,河北省正定县正定新区河北大道397号砂之船(石家庄)奥莱四楼海底捞
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Shangluo Wanda Plaza Store),"3rd Floor, Wanda Plaza, Shangzhou District, Shangluo City, Shaanxi Province",33.864122824538,109.919344317395,China,CHN,,,Shangluo City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（商洛万达广场店）,陕西省商洛市商州区万达广场3层
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Pu'er Center Store),"No. 225, 2nd Floor, Building 20, south of the Cultural Center, North District, Pu'er City, Yunnan Province, and north of Shilong Road (Pu'er Center)",22.806122169292,100.963487451864,China,CHN,,,Simao City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（普洱中心店）,云南省普洱市北部区文化中心南侧、石龙路北侧（普洱中心）20幢2层225号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Aegean Store),"Aegean Shopping Center F4003+F4005, No. 213, Xinsi Road, Sanyuan District, Sanming City, Fujian Province",26.26928833797,117.641377163185,China,CHN,,,Sanming City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（爱琴海店）,福建省三明市三元区新四路213号爱琴海购物中心F4003+F4005
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Camping Hotpot (Hangu Impression City Store),"Shop 3011, 3rd Floor, Hangu Impression City, northwest corner of the intersection of Hangu Road and Shangshan Road, Yinzhuang Town, Lingbao City, Sanmenxia City, Henan Province",34.542620430592,110.894587916159,China,CHN,,,Sanmenxia City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞露营火锅（函谷印象城店）,河南省三门峡市灵宝市尹庄镇函谷路与 上善路交叉口西北角函谷印象城3层 3011铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Dream City Store),"Shop No. 008, 4th Floor, Area A, Jiayi City Plaza, No. 239 Heping Road, Hubin District, Sanmenxia City, Henan Province",34.778369728459,111.201199897243,China,CHN,,,Sanmenxia City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（梦之城店）,河南省三门峡市湖滨区和平路239号嘉亿城市广场A区4层008号商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Suining Wanda Store),"Haidilao, 3rd Floor, Wanda Plaza, Xianglin South Road, Hedong New District, Suining City, Sichuan Province",30.529900138191,105.595506373522,China,CHN,,,Suining City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（遂宁万达店）,四川省遂宁市河东新区香林南路万达广场3楼海底捞
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Wanda Plaza Store),"Floor 3F, Siping Wanda Plaza, No. 1268 Lishan Road, Tiedong District, Siping City",43.156427168644,124.390199881628,China,CHN,,,Siping City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（万达广场店）,四平市铁东区沥山路1268号四平万达广场3F层
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Diyimao Store),"No. 402, Dihe Times Center, 100 meters south of the intersection of Shenhuo Avenue and Yixing Road, Suiyang District, Shangqiu City",34.420265639079,115.651888663592,China,CHN,,,Shangqiu City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（帝壹茂店）,商丘市睢阳区神火大道与宜兴路交叉口南100米路西帝和时代中心402号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Jinbo Store),"Shop No. 4023, 4th Floor, Jinbo Shopping Plaza, Dongcheng District, Yongcheng City, Shangqiu City, Henan Province",33.941081770835,116.452546890718,China,CHN,,,Shangqiu City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（金博大店）,河南省商丘市永城市东城区金博大购物广场4楼4023号商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Wuyue Plaza Night Supper Theme Store),"Shop No. Z501 on the west side of the fifth floor of Wuyue Plaza, southwest corner of the intersection of Shenhuo Avenue and Minglun Road, Suiyang District, Shangqiu City, Henan Province",34.3599809431,115.646294515388,China,CHN,,,Shangqiu City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（吾悦广场夜宵主题店）,河南省商丘市睢阳区神火大道与明伦路交叉口西南角吾悦广场五楼西侧铺号Z501
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Wanda Plaza Store),"4F, Shopping Center, Wanda Plaza, Suyu District, Suqian City, Jiangsu Province",33.941482595752,118.31987667631,China,CHN,,,Suqian City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（万达广场店）,江苏省宿迁市宿豫区万达广场内购物中心4F
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Shuiyun City Store),"No. 8, 5th Floor, Shuiyun City, No. 66, Xihu Road, Sucheng District, Suqian City, Jiangsu Province",33.94910049842,118.28468239825,China,CHN,,,Suqian City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（水韵城店）,江苏省宿迁市宿城区西湖路66号水韵城5楼8号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Shuyang Wuyue Plaza Store),"4th Floor, Wuyue Plaza, No. 68 Taizhou South Road, Shuyang County, Suqian City, Jiangsu Province",34.102643868434,118.799118384263,China,CHN,,,Suqian City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（沭阳吾悦广场店）,江苏省宿迁市沭阳县台州南路68号吾悦广场4楼
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Huayuankou International Plaza Store),"No. 2-5002-5004, 5th Floor, Huayuankou International Plaza, No. 13 Sizhou Middle Street, Sihong County, Suqian City",33.45923335612,118.216560985317,China,CHN,,,Suqian City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（花园口国际广场店）,宿迁市泗洪县泗州中大街13号花园口国际广场5楼2-5002-5004号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Camping Hot Pot (Suqian Hupan Yuge Store),"Catering Collection Store in Building F, Hupan Yuge Project, Xiaodian Town, Hubin New District, Suqian City, Jiangsu Province",34.052310694629,118.274591316618,China,CHN,,,Suqian City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞露营火锅（宿迁市湖畔渔歌店）,江苏省宿迁市湖滨新区晓店镇湖畔渔歌项目F栋餐饮集合店
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Yrun Central Shopping Mall Store),"Shop No. 2001, 5th Floor, Central Shopping Mall, No. 8, Beijing Middle Road, Zhongxing Street, Siyang County, Suqian City",33.721304727365,118.68434025053,China,CHN,,,Suqian City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（雨润中央商场店）,宿迁市泗阳县众兴街道北京中路8号中央商场5层2001号商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Shangrao Wanda Plaza Store),"Room 13-1, Building 1, 2, 3, and 5, No. 66, Binjiang West Road, Xinzhou District, Shangrao City, Jiangxi Province",28.444174200849,117.954404480949,China,CHN,,,Shangrao City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（上饶万达广场店）,江西省上饶市信州区滨江西路66号1、2、3、5幢13-1
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Wuyue Plaza Store),"No. 5020 and 5021, Wuyue Plaza, No. 8 Fenghuang West Avenue, Guangxin District, Shangrao City, Jiangxi Province",28.438232201181,117.92265178119,China,CHN,,,Shangrao City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（吾悦广场店）,江西省上饶市广信区凤凰西大道8号上饶吾悦 广场5020、5021号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Shantou Suning Plaza Store),"No. 702~704, 7th Floor, Suning Plaza, No. 90 Changping Road, Longhu District, Shantou City, Guangdong Province",23.360533944746,116.71627711795,China,CHN,,,Shantou City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（汕头苏宁广场店）,广东省汕头市龙湖区长平路90号苏宁广场7层第702~704号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (F16 Shopping Center Store),"No. L213, 2nd Floor, F16 Shopping Center, Huangshan Road, Longhu District, Shantou City",23.358969415505,116.746295226742,China,CHN,,,Shantou City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（F16购物中心店）,汕头市龙湖区黄山路f16购物中心2楼L213号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Dongshan Life Plaza Store),"No. A19, 2nd Floor, Dongshan Life Plaza, Chengdong Avenue, Chaoyang District, Shantou City, Guangdong Province",23.263895872175,116.612631233796,China,CHN,,,Shantou City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（东山生活广场店）,广东省汕头市潮阳区城东大道东山生活广场二楼A19号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Taian Hesheng Store),"Shop No. 03, 5th Floor, Building 10, Jiangnan Xingyu Garden, No. 51 Huanghe Road, Shantou City",23.388050586959,116.73855688073,China,CHN,,,Shantou City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（泰安合胜店）,汕头市黄河路51号江南星语花园第10幢五层03号商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Chenghai K3 Square Night Supper Theme Store),"Shop No. 1-201, Floor 1, K3Square, No. 99 Yuting Road, Chenghua Street, Chenghai District, Shantou City, Guangdong Province",23.47214406709,116.735545805664,China,CHN,,,Shantou City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（澄海K3 Square夜宵主题店）,广东省汕头市澄海区澄华街道玉亭路99号K3Square1层1-201号商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Xianda KOKO ParK Night Supper Theme Store),"No. L3-008, Xianda Times Square, No. 777, Xiangzhou Road, Cheng District, Shanwei City, Guangdong Province",22.776118031311,115.378062646481,China,CHN,,,Shanwei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（显达KOKO ParK夜宵主题店）,广东省汕尾市城区香洲路777号显达时代广场L3-008号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Tinhong Shopping Center Store),"4th Floor, Area B, Haifeng Tianhong Shopping Center, Haicheng Town, Haifeng County, Shanwei City, Guangdong",22.957142883518,115.349697832603,China,CHN,,,Shanwei City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（天虹购物中心店）,广东汕尾市海丰县海城镇天虹购物中心海丰天虹购物中心B区4楼
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Wanfeng Xintiandi Store),"South Area Shop on Floor 1-B1, Wanfeng Xintiandi, No. 555 Zhuluo East Road, Huandong Street, Zhuji City, Zhejiang Province",29.70126753893,120.265142708485,China,CHN,,,Shaoxing City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（万风新天地店）,浙江省诸暨市浣东街道苎萝东路555号万风新天地1-B1层南区商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Xi Shi Street Store),"3rd Floor, Qingyue City, No. 77, Xishi Street, Jiyang Street, Zhuji City, Zhejiang Province",29.712585631758,120.235402456906,China,CHN,,,Shaoxing City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（西施大街店）,浙江省诸暨市暨阳街道西施大街77号青悦城3楼
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Jindi Yintai Store),"Fifth Floor, Shaoxing Yintai City, No. 777 Jiefang South Road, Yuecheng District, Shaoxing City",29.985479313856,120.579886892412,China,CHN,,,Shaoxing City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（金帝银泰店）,绍兴市越城区解放南路777号绍兴银泰城五楼
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Keqiao Wanda Store),"No. 3F-B-A-B, Keqiao Wanda Plaza Complex Building, No. 799 Qiantao Road, Keqiao Street, Keqiao District, Shaoxing City, Zhejiang Province",30.093187753342,120.510051890698,China,CHN,,,Shaoxing City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（柯桥万达店）,浙江省绍兴市柯桥区柯桥街道钱陶路799号柯桥万达广场综合楼-3F-B-A-B号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Datong Shopping Center Store),"6F-01, 6th Floor, Datong Shopping Center, No. 689 Minshi Avenue, Baiguan Street, Shangyu District",30.032945138181,120.871577390734,China,CHN,,,Shaoxing City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（大通购物中心店）,上虞区百官街道市民大道路689号大通购物中心 6楼 6F-01
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Keqiao Yintai Store),"Haidilao Hot Pot on the 6th floor of Intime Department Store, No. 1531 Diyang Road, Keqiao District, Shaoxing City, Zhejiang Province.",30.086804201804,120.492343190625,China,CHN,,,Shaoxing City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（柯桥银泰店）,浙江省绍兴市柯桥区笛扬路1531号银泰百货6层海底捞火锅。
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Heyue Plaza Store),"5F, Heyue Plaza, No. 1888, Shuangta Road, Shengzhou City, Shaoxing City, Zhejiang Province",29.600490446719,120.841260675572,China,CHN,,,Shaoxing City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（和悦广场店）,浙江省绍兴市嵊州市双塔路1888号商铺和悦广场5F
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Xinchang World Trade Store),"Shop No. 023, 2nd Floor, World Trade Plaza, No. 196, Gushan East Road, Nanming Street, Xinchang County, Shaoxing City, Zhejiang Province",29.50392504449,120.902909004191,China,CHN,,,Shaoxing City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（新昌世贸店）,浙江省绍兴市新昌县南明街道鼓山东路196号世贸广场二楼023号商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Longhu Shaoxing Jinghutian Street Store),"A-4F-14&15&16&17, 4th Floor, Jinghutian Street, Longhu Shaoxing, Yuecheng District, Shaoxing City, Zhejiang Province",30.034208497089,120.562510630157,China,CHN,,,Shaoxing City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（龙湖绍兴镜湖天街店）,浙江省绍兴市越城区龙湖绍兴镜湖天街4层A-4F-14&15&16&17
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Middle East Xintiandi Store),"Shop 002, 4th Floor, Middle East Xintiandi Shopping Park, No. 3777 Wuhuan Street, Ningjiang District, Songyuan City, Jilin Province",45.137213188639,124.848308432064,China,CHN,,,Songyuan City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（中东新天地店）,吉林省松原市宁江区五环大街3777号中东新天地购物公园4楼002号铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Wanda Plaza Store),"3rd Floor, Wanda Plaza, Zhangwan District, Shiyan City, Hubei Province",32.662241107332,110.808948344297,China,CHN,,,Shiyan City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（万达广场店）,湖北省十堰市张湾区万达广场3楼
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Dayang Modern Store),"7th Floor, No. 1, Chaoyang Middle Road, Maojian District, Shiyan City, Hubei Province",32.653868829826,110.782361406856,China,CHN,,,Shiyan City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（大洋摩登店）,湖北省十堰市茅箭区朝阳中路1号7层
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (BBG Xintiandi Store),"No. [L5] Floor [5012], No. 92, Shaoyang Avenue, Shuangqing District, Shaoyang City, Hunan Province",27.221680027205,111.483798963045,China,CHN,,,Shaoyang City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（步步高新天地店）,湖南省邵阳市双清区邵阳大道路92号【L5】层【5012】号
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Dayue City Store),"Fifth Floor, Tower A, Joy City, Dashizi Street, Dadong District, Shenyang City",41.802453254967,123.467998394384,China,CHN,,,Shenyang City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（大悦城店）,沈阳市大东区大什字街大悦城A座五层
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hot Pot (Wanxianghui Store),"Shop L530, 5th Floor, China Resources Wanxianghui, No. 158 Jianshe East Road, Tiexi District, Shenyang City",41.794548970919,123.372055814339,China,CHN,,,Shenyang City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（万象汇店）,沈阳市铁西区建设东路158号华润万象汇5楼L530号商铺
IID000000002921087,HAIDILAO INTERNATIONAL HOLDING LTD.,Haidilao Hotpot (Impression City Store),"Shop No. 01, 02, 03, 04, 05, 06, 16a, 20, 4th Floor, No. 15, Zhonghua Road, Heping District, Shenyang City, Liaoning Province",41.792540165214,123.398854165316,China,CHN,,,Shenyang City,https://www.haidilao.com/serve/storeSearch,COMPANY WEBSITE,Restaurant,Website,海底捞火锅（印象城店）,"辽宁省沈阳市和平区中华路15号4层01,02,03,04,05,06,16a,20号商铺"
