ISSUER_ID,ISSUER_NAME,LOCATION_NAME,LOCATION_ADDRESS,LATITUDE,LONGITUDE,COUNTRY,COUNTRY_ISO3,POSTCODE,STATE,CITY,SOURCE_URL,SOURCE_TYPE,ACTIVITY_AT_SOURCE,coord_source
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Solution,"B-58,Sec-B,Aliganj,Lko",26.8911912,80.9446565,India,IND,226024,Uttar Pradesh,Lucknow,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Utkal Computer Care,"N-H-6, Sirajuddin Chhak, Keonjhar",21.5838319,85.5817911,India,IND,758001,Odisha,Kendujhar,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Krishna Enterprises,"Shop No A-1 A-2 A-3 Alka Tower,Rikabganj",26.7394252,82.0625052,India,IND,224001,Uttar Pradesh,Lucknow,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Om Computers,"1st Floor, Pushpanjali complex, Shahi Market, Golghar Gorakhpur, Uttar Pradesh, Pin Code 273001",26.755596,83.370007,India,IND,273001,Uttar Pradesh,Gorakhpur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Jalan Distributor,Shankar Complex Bank Road Gorakhpur,26.7448496,83.3655823,India,IND,273001,Uttar Pradesh,Meerut,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Computer City,"Station Chowk, near Reliance Petrol Pump, Bettiah, Bihar 845438",26.804294971077436,84.52046053877926,India,IND,845438,Bihar,Bettiah,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Tech Hub,"Ground Floor, Shyam Jyoti building, Sevoke Rd, , Upper Bhanu Nagar, Dasrath Pally, Bhanu Nagar, Siliguri, West Bengal 734001 oppositÂ sreeleathers.",26.731406,88.4317092,India,IND,734001,West Bengal,Siliguri,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Softronic Cosmos Mall,"Cosmos Mall, Sevoke Rd, Siliguri, West Bengal 734001",26.7388154,88.4342344,India,IND,734001,West Bengal,Siliguri,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Cyber Informatics,"Agarwal Mansion,Opp Idbi Bank,Sevoke Road, Siliguri-734001",26.7232775,88.4258483,India,IND,734001,West Bengal,Siliguri,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -Reliance Digital (SEVOKE ROAD ),"Reliance Digital, 2nd Mile, Sevoke Road PO, Bhaktinagar, Siliguri, West Bengal 734001",26.7652848,88.4446712,India,IND,734001,West Bengal,Siliguri,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Best Ind Computer Shoppe Kottakkal,"Market Road, Kottakkal",11.0058637,76.0507949,India,IND,676503,Kerala,Kozhikode,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Image Computers & Mobiles,"Calicut-Ooty Bypass Rd, Perinthalmanna",10.9713407,76.2594981,India,IND,679322,Kerala,Perinthalmanna,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store - The Matrix InfotechParadigm,"Building Nos. 32/1369, 1370 Near Beauty Mark Gold & Diamonds Calicut Road, Perinthalmanna, Malappuram District – 679322.",10.97676,76.2220375,India,IND,679322,Kerala,Perinthalmanna,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -The Matrix Infotech Paradigms,"Liberty building, Opp Korambayil hospital, Pandikkad road,Manjeri, Malappuram District, Kerala 676121",11.0925547,76.223288,India,IND,676121,Kerala,MANJERI,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Sun Computers,"10/615 GERMAN PLAZA , HPO ROAD OPP TO HIMALAYA WELLNESS , PARAKKUNNAM , PALAKKAD",10.7768484,76.6574778,India,IND,678001,Kerala,Palakkad,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Sun Technologies,"Door No 23/1075(5)Agat Archade Stadium Bypass Road, Palakkad 678013",10.7690368,76.6613807,India,IND,678013,Kerala,Palakkad,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Syscare infotech,"No T-22A, Third Floor, Brookefields Mall, Krishnaswami Road, RS Puram, opposite Devanga High School, Coimbatore, Tamil Nadu 641001",11.0086405,76.95977599999999,India,IND,641001,Tamil Nadu,Coimbatore,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Exclusive Store -Systech,"Corner Masque, Plot No 74-A, 74-B, Dr Rajendra Prasad Rd, adjacent to 4th Street, Tatabad, Gandhipuram, Coimbatore, Tamil Nadu 641012",11.0199054,76.96731030000001,India,IND,641012,Tamil Nadu,Coimbatore,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store - Pheonix Digital Prozone Mall,"First floor, Prozone mall, No F046 Sathy road, Saravanampatti , Coimbatore",11.0547682,76.9941106,India,IND,641035,Tamil Nadu,Coimbatore,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Phoenix  Digital,"46,1st Floor Prozone Mall, Sathy Rd, opp. to Food Court, Saravanampatti, Coimbatore, Tamil Nadu",11.055549,76.994171,India,IND,641035,Tamil Nadu,Coimbatore,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Phoenix Infoways,"593/381, near Pushpa Theatre Bus stop, P.N Road, Tiruppur, Tamil Nadu 641602",11.1108256,77.3392288,India,IND,641602,Tamil Nadu,Tiruppur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Savithridigitalcomputers,"Deshabandu Street, Ramnagar, Coimbatore",11.0123501,76.9628658,India,IND,641009,Tamil Nadu,Coimbatore,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -Syscare Infotech,"Syscare infotech,439-E, Lawrence Complex, crosscut road, Gandhipuram, Coimbatore, 641012",11.0206529,76.9628658,India,IND,641012,Tamil Nadu,Coimbatore,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store  -Tech Media,"436, 1St Floor, Avinashi Road,Near Citu Office 641602",11.11336,77.336405,India,IND,641602,Tamil Nadu,Tiruppur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Phoneix Infoways,"513 (1), M.R.C Corner,Near Miller Bus Stop, P,N. Road, Tirupur",11.1052651,77.3525419,India,IND,641602,Tamil Nadu,Tiruppur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Sun Infosys,"6/12 Harvey Main Road, Railway Flyover, Near Supreme Mobiles, Near Railway Flyover, Tirupur",11.1041945,77.3690018,India,IND,641604,Tamil Nadu,Chennai,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Supreme Mobiles,"15/3, Asher Nagar, 2Nd Street, Sap Theater Back Side, Avinashi Road, Tirupur- 641603.",11.1462684,77.3381855,India,IND,641603,Tamil Nadu,Tiruppur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - It Park,"Gar-Ali, Near Eley Cinema Hall, Opp: Jorhat Internet Point, Jorhat (Assam)",26.7652207,94.166734,India,IND,785001,Assam,Jorhat,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Triumph LAP World,"134, North, Kovai Main Rd, near Ibacco, Vaiyapuri Nagar, Green Lands, Karur, Tamil Nadu",10.9600778,78.07660360000001,India,IND,639002,Tamil Nadu,Karur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Exclusive Store - Gookul Computers,"B-7, Vignesh Plaza, 1st Cross, Thillal Nagar Main Road Corner, Trichy-620 018",10.8235176,78.6810015,India,IND,620018,Tamil Nadu,Tiruchirappalli,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store - SREE PARAS COMPUTERS,"5&6,CLASIC TOWERS,10TH CROSS,THILLAI NAGAR,TRICHY",10.8208179,78.6812687,India,IND,620018,Tamil Nadu,Tiruchirappalli,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Mediavision Computers,"4/104, Cloth Market,Opp,Rajiv Gandhi Bhavan, Ichalkarnji-416115",16.6766764,74.4584245,India,IND,416115,Maharashtra,Kolhapur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Rams Computer World,"Door No 18-711, Sagar Road, Miryalaguda, Nalgonda -",16.6921874,79.5153773,India,IND,508207,Telangana,Nalgonda,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Sri KP Babu Computer Stationery Mart,"No-3/7, Opp to Axis Bank, Brodipet, Guntur-522002",16.3146349,80.4409967,India,IND,522002,Andhra Pradesh,Guntur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -RK Computers,"27 23 167 Gopala Reddy Road Governorpet (Besides Big Bazaar), Vijaywada, Andhra Pradesh 520002",16.5109749,80.6244396,India,IND,520002,Andhra Pradesh,Vijayawada,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -CK COMPUTERS,"40-5-19/17A, Siddhartha College Road, Revenue Colony Park, Sidhartha Nagar, Labbipet, Vijayawada, Andhra Pradesh.",16.505672,80.6471,India,IND,520010,Telangana,Hyderabad,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store - Reliance Digital (Patamata ),"Reliance Digital, opposite Durga Mahal, Patamata, Vijayawada.",16.4938389,80.6645072,India,IND,520010,Andhra Pradesh,Vijayawada,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Reliance Digital LEPL ,"D no .40-1-146A, LEPL Centro Mall, MG Rd, Labbipet, Vijayawada, Andhra Pradesh 520010",16.4998226,80.6456528,India,IND,520010,Andhra Pradesh,Vijayawada,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -  Computer Point,"D.No 34-2-80, Gandhibomm Center, Beside Sweet Magic Street, Bellam Sobhanadri Street, Kasturi Bhai Peta, Vijayawada",16.4989734,80.6521139,India,IND,520010,Andhra Pradesh,Vijayawada,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store - MOIEEN RAJA,"40-6-1/12A,opp,income tax office, hotel murali fortune,last lane,, vijayawada-",16.5012476,80.6459265,India,IND,520010,Andhra Pradesh,Vijayawada,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -BAID COMPUTERS,"Address: Shop No. 5, NVKR Towers, opposite Siddartha academy, Mogalrajapuram, Sidhartha Nagar, Labbipet, Vijayawada, Andhra Pradesh 520010",16.5057629,80.64765849999999,India,IND,520010,Andhra Pradesh,Vijayawada,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Expert Systems & Software,"SHOP NO FF44 AND FF11,, FIRST FLOOR,, DR. NTR PARKING CUM COMMERCIAL COMPLEX,, GOPALREDDY STREET,, GOVERNORPET,, VIJAYAWADA.",16.5115856,80.6251679,India,IND,520002,Andhra Pradesh,Vijayawada,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -C K Computers,"27-20-24, Museum road,Governorpet , vijayawada-520002.",16.5110232,80.62889009999999,India,IND,520002,Andhra Pradesh,Vijayawada,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -  R.K. Computers,"27-20-18A, Museum Road, Governorpet, Vijayawada",16.5098886,80.6354665,India,IND,520002,Andhra Pradesh,Vijayawada,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Mastermind Technologies,"Khajri Road, Opposite St. Joseph School, Sinchai Colony, Mohan Nagar, Chhindwara, Madhya Pradesh",22.0622311,78.9375357,India,IND,480001,Madhya Pradesh,Chhindwara,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store - Naveen Enterprises,"shop no-202, jain plaza, CMD Chowk. link road Bilaspur C.G",22.071794,82.15914029999999,India,IND,495001,Chattisgarh,Bilaspur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store - Shree Shyam Infotech,"shop no.142, jai complex ,Road no.2 Alwar, Pin code -301001",27.5691148,76.6087316,India,IND,301001,Rajasthan,Alwar,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -S R Computer Annexe,"23,D.D PLAZA,PUNJABI PETCH MATHURA Panjabi pentch, Junction Rd, Mathura, Uttar Pradesh 281001",27.49632,77.6768615,India,IND,281001,Uttar Pradesh,Mathura,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store - IT Hub (PAGP),"EG 35 Rajeev Plaza, opp. Jila Hospital, Bilaspur, Chhattisgarh",22.0744407,82.1591449,India,IND,495001,Chattisgarh,Bilaspur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Apex System,"Magra Para Road, Near Raja Nursery, Bilaspur",22.0808325,82.0516102,India,IND,495001,Chattisgarh,Bilaspur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store - Mansaa Comsys,"Near Ambika Complex,Beheramal,Jharsuguda",21.720274,83.8022149,India,IND,767023,Odisha,Jharsuguda,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -  Mobile Care,"144 A., Near Shiv Madir, Gandhi Nagar, Jammu",32.7384409,74.8653331,India,IND,180001,Jammu and Kashmir,Jammu,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Exclusive Store -The Matrix,"1078 1st Floor, Door no 2/1149 C157 HiLITE mall , Thondayad Bye-pass  , Calicut 673014",11.248533,75.8335855,India,IND,673014,Kerala,Kozhikode,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -The Matrix Infotech Paradigms,"The Matrix Infotech Paradigms, Room No. 62/1949, Ground Floor Aydeed Building , YMCA Cross Road, Calicut, Pin 673001",11.2606884,75.7794284,India,IND,673001,Kerala,Kozhikode,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - The Matrix,"29/698A, Ground Floor, Jubilee Building, Parayancheri, Mavoor Road, Kozhikode",11.2564576,75.8040022,India,IND,673016,Kerala,Kozhikode,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Digital World Calicut,"No:5/3205-B, Rajeswari Building, Wayanad Rd, Bank Rd, U.K.S. Rd, Koombara, Kozhikode",11.2442779,75.7807525,India,IND,673001,Kerala,Thrissur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Sree Gokulam Mobiles Private Limited,"Ground Floor Kannankandy Chambers, Mavoor Rd, Near Arayedath Palam, Arayidathupalam, Kozhikode, Kerala 673004",11.2611396,75.7865653,India,IND,673004,Kerala,Kochi,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store - Rams Retails,"121, 111, Perundurai Main Road, Edayankattuvalasu, Erode, Tamil Nadu 638011",11.3394818,77.712417,India,IND,638011,Tamil Nadu,Erode,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Syvo System,"No:74/2,K.V.K. Complex, E.V.N. Road (Mettur Road), Opp Chinthamani Medicals, Bus Stand, Erode -638011",11.3280496,77.6936948,India,IND,638011,Tamil Nadu,Hosur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Vikram Technologies,"5, Bustand Complex, Chinthamani Medicals Upstairs, Erode, Tamil Nadu 638003",11.3495767,77.7423469,India,IND,638003,Tamil Nadu,Erode,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Rams Retail Salem,"183 / 3 A, Meyyanur Bypass Road, SALEM, Tamil Nadu 636004",11.6674946,78.13544,India,IND,636004,Tamil Nadu,Salem,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Rams Retail,"Rams Retail,Arrs Theatre Road Salem",11.6620343,78.1421905,India,IND,636009,Tamil Nadu,Salem,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Rams Retail,"154 Meyyanur Main Road , Salem 636004",11.6680638,78.1323231,India,IND,636004,Tamil Nadu,Salem,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -Reliance Digital,"No229/1, Junction Road, Block No.5, Meyyanur 636004",11.675046,78.132066,India,IND,636004,Tamil Nadu,Salem,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Info Link Systems,"Rbt Mall,Shop No 4,Meyyanur Bye Pass Road,Near Arrs Multiplex Theatre,Salem-4",11.6897632,78.1364889,India,IND,636004,Tamil Nadu,Salem,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Exclusive Store-Venkatesha Systems,"Ram Laxmi, 1814, Rajarampuri 3rd lane, E ward Kolhapur.",16.696831,74.243126,India,IND,416001,Maharashtra,Kolhapur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -VENKATESHA SYSTEMS AES-Sangli,"GROUND FLOOR, SHOP UNIT NO 4 & 5, INDUMATI COMPLEX, SANGLI MIRAJ ROAD,, NEAR DCC BANK, PUSHPRAJ CHOWK, SANGLI, Maharashtra, 416416",16.8534057,74.5810278,India,IND,416416,Maharashtra,Pune,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -C P Consultants,"G-1, Ground Floor, KK Avenue, Opp. Jogger's Park, Park Colony, Jamnagar - 361008",22.4804158,70.0564314,India,IND,361008,Gujarat,Jamnagar,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Bitmap Infomatic,"103, Manek Center, Opp.Hotel Regency, P.N.Marg, Jamnagar",22.4665179,70.0771092,India,IND,361001,Gujarat,Jamnagar,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Aditya Peripherals Pvt Ltd,"Rs No. 291/B, Opp Ford Showroom, Uchgaon, Kolhapur - 416005",16.707151,74.2590148,India,IND,416005,Maharashtra,Kolhapur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -Navtarang Laptop Shop,"Appa's Complex,1155/B, Sykes Extension, Near Law College, Kolhapur - 416008",16.6991948,74.24230039999999,India,IND,416008,Maharashtra,Kolhapur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multistore -Croma Star Bazar Kolhapur,"UG & 1st Floor, Royal Miraj Arcade, Station Road, Shahupuri, Kolhapur, Maharashtra 416001",16.7035589,74.23782969999999,India,IND,416005,Maharashtra,Kolhapur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Venkatesha Systems,"Behind Paiprakash Hotel, Basement Of Dr. Abhay Patil Hospital, Vishrambaug, Sangli, 416415",16.8453567,74.6019776,India,IND,416415,Maharashtra,Sangli,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store  Reliance Digital SFC Mall Sangli,"SFC Mega Mall, Mahatma Gandhi Rd, Khanbhag, Sangli, Sangli Miraj Kupwad, Maharashtra 416416",16.8604547,74.569851,India,IND,416416,Maharashtra,Sangli,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -Reliance Ring Road,"Reliancedigital Retail Ltd., First Floor, No. 30-31, Nana Mava, 150 Feet Ring Road, Rajkot 360005, Gujarat",22.2792833,70.777456,India,IND,360005,Gujarat,Rajkot,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi-Store-Universal Technology,"Utech, Tagore Road, Kalyan Society, Bhaktinagar Station Plot, Bhakti Nagar, Rajkot, Gujarat",22.2836162,70.7955501,India,IND,360001,Gujarat,Rajkot,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Bharat Industries,"Jilla Garden Chowk, Canal Road,Rajkot",22.3030103,70.8952337,India,IND,360002,Gujarat,Rajkot,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
